card_id,name,card_type,is_pokemon,is_item,is_supporter,is_stadium,is_tool,is_basic_energy,is_special_energy,hp,retreat_cost,energy_type_id,weakness_id,resistance_id,is_basic,is_stage1,is_stage2,evolves_from_id,is_ex,is_mega_ex,is_tera,is_ace_spec,prizes_on_ko,type_Colorless,type_Grass,type_Fire,type_Water,type_Lightning,type_Psychic,type_Fighting,type_Darkness,type_Metal,type_Dragon,n_attacks,max_damage,min_attack_cost,has_variable_attack
164,Comfey,0,true,false,false,false,false,false,false,70,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,20,1,false
165,Klink,0,true,false,false,false,false,false,false,60,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,20,1,false
166,Klang,0,true,false,false,false,false,false,false,90,3,8,2,1,false,true,false,621,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,60,2,false
167,Klinklang,0,true,false,false,false,false,false,false,140,3,8,2,1,false,false,true,622,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,130,2,false
168,Meltan,0,true,false,false,false,false,false,false,70,1,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,30,1,false
169,Duraludon,0,true,false,false,false,false,false,false,130,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,80,1,true
170,Archaludon,0,true,false,false,false,false,false,false,180,2,8,2,1,false,true,false,992,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,1,160,3,false
171,Raging Bolt,0,true,false,false,false,false,false,false,130,3,9,-1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,false,true,2,130,2,true
172,Hoothoot,0,true,false,false,false,false,false,false,70,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,0,1,true
173,Noctowl,0,true,false,false,false,false,false,false,100,1,0,4,6,false,true,false,250,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,60,2,false
174,Fan Rotom,0,true,false,false,false,false,false,false,70,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,70,1,false
175,Bouffalant,0,true,false,false,false,false,false,false,100,2,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,130,3,false
176,Terapagos ex,0,true,false,false,false,false,false,false,230,2,0,6,-1,true,false,false,-1,true,false,true,false,2,true,false,false,false,false,false,false,false,false,false,2,180,2,true
177,Exeggcute,0,true,false,false,false,false,false,false,30,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,0,1,false
178,Zarude,0,true,false,false,false,false,false,false,120,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,80,1,false
179,Black Kyurem ex,0,true,false,false,false,false,false,false,230,3,3,8,-1,true,false,false,-1,true,false,false,false,2,false,false,false,true,false,false,false,false,false,false,2,250,3,false
180,Bruxish,0,true,false,false,false,false,false,false,110,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,50,2,false
181,Quaxwell,0,true,false,false,false,false,false,false,100,1,3,4,-1,false,true,false,947,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,40,1,false
182,Quaquaval,0,true,false,false,false,false,false,false,170,2,3,4,-1,false,false,true,181,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,120,2,false
183,Smoochum,0,true,false,false,false,false,false,false,30,0,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,0,false
184,Latias ex,0,true,false,false,false,false,false,false,210,2,5,7,6,true,false,false,-1,true,false,false,false,2,false,false,false,false,false,true,false,false,false,false,1,200,3,false
185,Flittle,0,true,false,false,false,false,false,false,40,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,10,1,false
186,Gimmighoul,0,true,false,false,false,false,false,false,70,2,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,50,1,false
187,Trapinch,0,true,false,false,false,false,false,false,60,1,6,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,20,1,false
188,Vibrava,0,true,false,false,false,false,false,false,90,1,6,1,-1,false,true,false,822,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,50,1,false
189,Flygon ex,0,true,false,false,false,false,false,false,310,1,6,1,-1,false,false,true,823,true,false,true,false,2,false,false,false,false,false,false,true,false,false,false,2,130,1,false
190,Archaludon ex,0,true,false,false,false,false,false,false,300,2,8,2,1,false,true,false,992,true,false,false,false,2,false,false,false,false,false,false,false,false,true,false,1,220,3,false
191,Gholdengo,0,true,false,false,false,false,false,false,130,2,8,2,1,false,true,false,668,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,100,1,false
192,Iron Crown,0,true,false,false,false,false,false,false,130,2,8,2,1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,true,false,2,100,2,false
193,Alolan Exeggutor ex,0,true,false,false,false,false,false,false,300,3,9,-1,-1,false,true,false,653,true,false,true,false,2,false,false,false,false,false,false,false,false,false,true,2,150,2,false
194,Altaria,0,true,false,false,false,false,false,false,120,1,9,-1,-1,false,true,false,197,false,false,false,false,1,false,false,false,false,false,false,false,false,false,true,2,100,1,false
195,Dialga,0,true,false,false,false,false,false,false,130,2,9,-1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,false,true,2,160,1,false
196,Turtonator,0,true,false,false,false,false,false,false,120,3,9,-1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,false,false,true,2,100,1,false
197,Swablu,0,true,false,false,false,false,false,false,50,1,0,4,6,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,1,10,1,false
198,Durant ex,0,true,false,false,false,false,false,false,190,2,1,2,-1,true,false,false,-1,true,false,false,false,2,false,true,false,false,false,false,false,false,false,false,1,120,3,true
199,Scatterbug,0,true,false,false,false,false,false,false,40,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,0,1,false
200,Spewpa,0,true,false,false,false,false,false,false,80,3,1,2,-1,false,true,false,1017,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,30,1,false
201,Wo-Chien,0,true,false,false,false,false,false,false,130,3,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,2,130,2,false
202,Victini,0,true,false,false,false,false,false,false,70,1,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,30,2,false
203,Skeledirge,0,true,false,false,false,false,false,false,180,3,2,3,-1,false,false,true,936,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,1,60,2,true
204,Charcadet,0,true,false,false,false,false,false,false,80,2,2,3,-1,true,false,false,-1,false,false,false,false,1,false,false,true,false,false,false,false,false,false,false,2,70,1,false
205,Scovillain ex,0,true,false,false,false,false,false,false,260,2,2,3,-1,false,true,false,925,true,false,false,false,2,false,false,true,false,false,false,false,false,false,false,1,10,2,true
206,Feebas,0,true,false,false,false,false,false,false,30,1,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,0,1,false
207,Milotic ex,0,true,false,false,false,false,false,false,270,2,3,4,-1,false,true,false,242,true,false,false,false,2,false,false,false,true,false,false,false,false,false,false,1,160,3,false
208,Shellos,0,true,false,false,false,false,false,false,70,2,3,4,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,30,2,false
209,Chien-Pao,0,true,false,false,false,false,false,false,120,1,3,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,true,false,false,false,false,false,false,1,120,3,false
210,Pikachu ex,0,true,false,false,false,false,false,false,200,1,4,6,-1,true,false,false,-1,true,false,true,false,2,false,false,false,false,true,false,false,false,false,false,1,300,3,false
211,Magneton,0,true,false,false,false,false,false,false,100,1,4,6,-1,false,true,false,950,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,1,40,2,false
212,Rotom,0,true,false,false,false,false,false,false,80,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,0,1,true
213,Tapu Koko,0,true,false,false,false,false,false,false,120,1,4,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,true,false,false,false,false,false,2,90,1,false
214,Togekiss,0,true,false,false,false,false,false,false,140,1,5,8,-1,false,false,true,960,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,140,3,false
215,Uxie,0,true,false,false,false,false,false,false,70,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,0,1,false
216,Mesprit,0,true,false,false,false,false,false,false,70,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,160,1,false
217,Azelf,0,true,false,false,false,false,false,false,70,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,10,2,true
218,Yamask,0,true,false,false,false,false,false,false,70,2,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,20,1,false
219,Cofagrigus,0,true,false,false,false,false,false,false,120,2,5,7,6,false,true,false,592,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,100,1,false
220,Espurr,0,true,false,false,false,false,false,false,60,1,5,7,6,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,20,1,false
221,Meowstic,0,true,false,false,false,false,false,false,90,1,5,7,6,false,true,false,1042,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,1,80,3,false
222,Dedenne,0,true,false,false,false,false,false,false,70,1,5,8,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,true,false,false,false,false,2,30,1,false
223,PalossandEX,0,true,false,false,false,false,false,false,280,4,5,7,6,false,true,false,111,true,false,true,false,2,false,false,false,false,false,true,false,false,false,false,2,160,3,false
224,Annihilape,0,true,false,false,false,false,false,false,140,2,6,5,-1,false,false,true,438,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,130,1,false
225,Gastrodon,0,true,false,false,false,false,false,false,130,3,6,1,-1,false,true,false,208,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,1,80,3,false
226,Koraidon,0,true,false,false,false,false,false,false,130,2,6,5,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,true,false,false,false,2,110,2,false
227,Deino,0,true,false,false,false,false,false,false,70,1,7,1,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,20,1,false
228,Zweilous,0,true,false,false,false,false,false,false,100,2,7,1,-1,false,true,false,616,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,2,60,1,false
229,Hydreigon ex,0,true,false,false,false,false,false,false,330,3,7,1,-1,false,false,true,617,true,false,true,false,2,false,false,false,false,false,false,false,true,false,false,2,200,2,false
230,Pecharunt,0,true,false,false,false,false,false,false,80,1,7,6,-1,true,false,false,-1,false,false,false,false,1,false,false,false,false,false,false,false,true,false,false,1,10,2,false
231,Tatsugiri ex,0,true,false,false,false,false,false,false,160,1,9,-1,-1,true,false,false,-1,true,false,true,false,2,false,false,false,false,false,false,false,false,false,true,2,100,2,false
232,Slaking ex,0,true,false,false,false,false,false,false,340,4,0,6,-1,false,false,true,999,true,false,false,false,2,true,false,false,false,false,false,false,false,false,false,1,280,2,false
233,Bouffalant,0,true,false,false,false,false,false,false,130,2,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,150,2,false
234,Terapagos,0,true,false,false,false,false,false,false,120,2,0,6,-1,true,false,false,-1,false,false,false,false,1,true,false,false,false,false,false,false,false,false,false,2,100,1,false
235,Budew,0,true,false,false,false,false,false,false,30,0,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,10,0,false
236,Leafeon ex,0,true,false,false,false,false,false,false,270,2,1,2,-1,false,true,false,317,true,false,true,false,2,false,true,false,false,false,false,false,false,false,false,2,230,2,true
237,Cottonee,0,true,false,false,false,false,false,false,60,1,1,2,-1,true,false,false,-1,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,0,1,true
238,Whimsicott,0,true,false,false,false,false,false,false,100,1,1,2,-1,false,true,false,814,false,false,false,false,1,false,true,false,false,false,false,false,false,false,false,1,40,1,false
